,GEOID,totalpop,party,full_name,gini_index_of_income_inequality,median_household_income,white,black,amerindian_native,asian,hawaiian_pacific,other_race,two_more_races,hispanic_latino,citizen_voters,state_district,lackinsurance,csmoking,diabetes,obesity,ghlth,mhlth,url,twitter
102,1809,755264.0,Republican,Trey Hollingsworth,0.4357,56522.0,687866.0,22072.0,1234.0,18873.0,346.0,5518.0,19355.0,25656.0,575308.0,IN-09,0.111,0.212,0.09699999999999999,0.321,0.18600000000000003,0.146,https://hollingsworth.house.gov,reptrey
103,2104,754387.0,Republican,Thomas Massie,0.4496,63562.0,693312.0,25869.0,849.0,8646.0,213.0,9340.0,16158.0,25598.0,565232.0,KY-04,0.073,0.204,0.1,0.326,0.191,0.13699999999999998,https://massie.house.gov,RepThomasMassie
104,2612,709832.0,Democrat,Debbie Dingell,0.4865,59332.0,549015.0,80720.0,2273.0,42832.0,230.0,11542.0,23220.0,43833.0,526943.0,MI-12,0.096,0.171,0.083,0.284,0.141,0.139,https://debbiedingell.house.gov,RepDebDingell
105,3301,686820.0,Democrat,Chris Pappas,0.4499,75587.0,632042.0,13242.0,1723.0,17936.0,222.0,4956.0,16699.0,25149.0,540224.0,NH-01,0.085,0.15,0.08,0.281,0.125,0.11800000000000001,https://pappas.house.gov,RepChrisPappas
106,3914,720551.0,Republican,David P. Joyce,0.4610,71751.0,649331.0,35441.0,569.0,16156.0,355.0,4629.0,14070.0,23393.0,553668.0,OH-14,0.076,0.175,0.10400000000000001,0.295,0.155,0.11900000000000001,https://joyce.house.gov,RepDaveJoyce
107,1227,763812.0,Republican,Maria Elvira Salazar,0.5621,61358.0,669096.0,35881.0,265.0,15734.0,0.0,29464.0,13372.0,555585.0,464604.0,FL-27,0.317,0.155,0.129,0.284,0.22899999999999998,0.133,https://salazar.house.gov,RepMariaSalazar
108,0409,794188.0,Democrat,Greg Stanton,0.4745,60705.0,586360.0,50086.0,24636.0,45699.0,4401.0,45142.0,37864.0,213397.0,562791.0,AZ-09,0.149,0.15,0.078,0.278,0.153,0.126,https://stanton.house.gov,RepGregStanton
109,3204,772433.0,Democrat,Steven Horsford,0.4544,57915.0,472099.0,106135.0,10576.0,43538.0,7731.0,88254.0,44100.0,247081.0,516951.0,NV-04,0.177,0.183,0.102,0.278,0.19399999999999998,0.128,https://horsford.house.gov,RepHorsford
110,0653,796701.0,Democrat,Sara Jacobs,0.4206,79898.0,513966.0,63941.0,2703.0,114377.0,4094.0,47671.0,49949.0,274402.0,563962.0,CA-53,0.11699999999999999,0.111,0.083,0.21899999999999997,0.141,0.111,https://sarajacobs.house.gov,RepSaraJacobs
111,0903,712272.0,Democrat,Rosa L. DeLauro,0.4700,70498.0,514402.0,104950.0,1242.0,32902.0,64.0,37368.0,21344.0,114435.0,535024.0,CT-03,0.094,0.131,0.08800000000000001,0.284,0.142,0.113,https://delauro.house.gov,RosaDeLauro
112,1502,711205.0,Democrat,Kaiali’i Kahele,0.4593,76116.0,223195.0,11237.0,2609.0,182819.0,92334.0,12067.0,186944.0,85077.0,506514.0,HI-02,0.08800000000000001,0.136,0.098,0.24,0.142,0.111,https://kahele.house.gov,RepKahele
113,1802,723483.0,Republican,Jackie Walorski,0.4462,54263.0,616378.0,49889.0,2915.0,9346.0,504.0,21096.0,23355.0,73761.0,522778.0,IN-02,0.125,0.20800000000000002,0.106,0.34700000000000003,0.19899999999999998,0.141,https://walorski.house.gov,RepWalorski
114,3203,846761.0,Democrat,Susie Lee,0.4592,73507.0,534704.0,69957.0,4236.0,121484.0,4340.0,56812.0,55228.0,154616.0,607915.0,NV-03,0.133,0.16,0.08800000000000001,0.237,0.152,0.113,https://susielee.house.gov,RepSusieLee
115,4217,717264.0,Democrat,Conor Lamb,0.4649,67064.0,629316.0,43985.0,628.0,22145.0,25.0,3182.0,17983.0,13090.0,559285.0,PA-17,0.062,0.168,0.09,0.276,0.133,0.111,https://lamb.house.gov,RepConorLamb
116,4503,697467.0,Republican,Jeff Duncan,0.4706,48048.0,534791.0,126928.0,1989.0,5646.0,231.0,11789.0,16093.0,36902.0,534772.0,SC-03,0.151,0.182,0.11800000000000001,0.326,0.183,0.139,https://jeffduncan.house.gov,RepJeffDuncan
117,5501,717716.0,Republican,Bryan Steil,0.4332,67231.0,628476.0,40798.0,1898.0,13495.0,262.0,13767.0,19020.0,72096.0,539789.0,WI-01,0.091,0.158,0.077,0.317,0.139,0.109,https://steil.house.gov,RepBryanSteil
118,2004,724099.0,Republican,Ron Estes,0.4434,55392.0,587113.0,52096.0,8592.0,21522.0,526.0,24093.0,30157.0,90488.0,515676.0,KS-04,0.154,0.174,0.105,0.327,0.168,0.124,https://estes.house.gov,RepRonEstes
119,2201,806638.0,Republican,Steve Scalise,0.4791,58256.0,634048.0,112895.0,10809.0,20878.0,173.0,9225.0,18610.0,71074.0,594231.0,LA-01,0.115,0.191,0.105,0.324,0.185,0.142,https://scalise.house.gov,SteveScalise
120,0632,716199.0,Democrat,Grace F. Napolitano,0.4212,70814.0,369379.0,19399.0,9652.0,133003.0,3683.0,119936.0,61147.0,449372.0,449452.0,CA-32,0.17,0.098,0.096,0.225,0.16399999999999998,0.10800000000000001,https://napolitano.house.gov,GraceNapolitano
121,1204,819177.0,Republican,John H. Rutherford,0.4774,71858.0,662790.0,74267.0,2692.0,36847.0,65.0,15921.0,26595.0,72602.0,614794.0,FL-04,0.161,0.177,0.08900000000000001,0.271,0.154,0.125,https://rutherford.house.gov,RepRutherfordFL
122,1208,768139.0,Republican,Bill Posey,0.4599,57866.0,639295.0,72300.0,2505.0,16407.0,875.0,7354.0,29403.0,87477.0,610604.0,FL-08,0.184,0.17300000000000001,0.11199999999999999,0.292,0.191,0.132,https://posey.house.gov,CongBillPosey
123,2106,778826.0,Republican,Andy Barr,0.4631,52598.0,655551.0,66818.0,992.0,14654.0,104.0,14615.0,26092.0,37396.0,581992.0,KY-06,0.08800000000000001,0.21100000000000002,0.10300000000000001,0.327,0.2,0.15,https://barr.house.gov,RepAndyBarr
124,2801,769595.0,Republican,Trent Kelly,0.4577,48063.0,519886.0,213965.0,1791.0,4848.0,110.0,12688.0,16307.0,25696.0,577880.0,MS-01,0.158,0.185,0.11800000000000001,0.35200000000000004,0.21899999999999997,0.138,https://trentkelly.house.gov,reptrentkelly
125,5101,813878.0,Republican,Robert J. Wittman,0.4016,90234.0,586080.0,132600.0,2333.0,27329.0,377.0,30862.0,34297.0,97345.0,590281.0,VA-01,0.111,0.151,0.09300000000000001,0.304,0.142,0.109,https://wittman.house.gov,RobWittman
126,1305,793039.0,Democrat,Nikema Williams,0.5436,57270.0,251276.0,466017.0,1970.0,30640.0,510.0,19305.0,23321.0,52678.0,587385.0,GA-05,0.22899999999999998,0.18,0.10800000000000001,0.307,0.183,0.134,https://nikemawilliams.house.gov,RepNikema
127,1308,714720.0,Republican,Austin Scott,0.4977,45710.0,446473.0,224512.0,2424.0,13368.0,103.0,12973.0,14867.0,46945.0,527338.0,GA-08,0.198,0.19,0.115,0.353,0.205,0.135,https://austinscott.house.gov,AustinScottGA08
128,1716,684888.0,Republican,Adam Kinzinger,0.4299,61773.0,619708.0,25648.0,1341.0,11044.0,176.0,11562.0,15409.0,70798.0,520730.0,IL-16,0.09699999999999999,0.16,0.092,0.318,0.159,0.11599999999999999,https://kinzinger.house.gov,RepKinzinger
129,2509,742570.0,Democrat,William R. Keating,0.4588,70895.0,649447.0,24810.0,2788.0,11093.0,153.0,35464.0,18815.0,47572.0,573274.0,MA-09,0.057999999999999996,0.146,0.09,0.265,0.138,0.11599999999999999,https://keating.house.gov,USRepKeating
130,3102,673005.0,Republican,Don Bacon,0.4713,67293.0,544472.0,64342.0,4379.0,24168.0,90.0,14597.0,20957.0,78057.0,467041.0,NE-02,0.145,0.161,0.091,0.317,0.142,0.114,https://bacon.house.gov,repdonbacon
131,3903,812264.0,Democrat,Joyce Beatty,0.4431,47980.0,435291.0,276374.0,2310.0,37678.0,68.0,21435.0,39108.0,57550.0,560963.0,OH-03,0.12300000000000001,0.23199999999999998,0.11,0.355,0.19399999999999998,0.162,https://beatty.house.gov,RepBeatty
132,1808,718591.0,Republican,Larry Bucshon,0.4488,52785.0,659502.0,34314.0,407.0,5948.0,148.0,5930.0,12342.0,18872.0,549149.0,IN-08,0.107,0.21,0.107,0.344,0.19699999999999998,0.14400000000000002,https://bucshon.house.gov,RepLarryBucshon
133,0612,764043.0,Democrat,Nancy Pelosi,0.5240,113919.0,365047.0,39056.0,2208.0,249380.0,1750.0,57825.0,48777.0,109698.0,571300.0,CA-12,0.092,0.109,0.081,0.17,0.11800000000000001,0.102,https://pelosi.house.gov,SpeakerPelosi
134,2605,671115.0,Democrat,Daniel T. Kildee,0.4634,46649.0,519531.0,117802.0,2293.0,5568.0,66.0,4129.0,21726.0,33836.0,520558.0,MI-05,0.106,0.19699999999999998,0.12,0.366,0.188,0.14400000000000002,https://dankildee.house.gov,RepDanKildee
135,3703,756375.0,Republican,Gregory F. Murphy,0.4473,50333.0,548289.0,153235.0,3427.0,10733.0,641.0,12615.0,27435.0,61432.0,579504.0,NC-03,0.16,0.17600000000000002,0.102,0.32,0.179,0.13,https://gregmurphy.house.gov,RepGregMurphy
136,4802,803041.0,Republican,Dan Crenshaw,0.4804,77668.0,530501.0,104364.0,3093.0,61941.0,288.0,85581.0,17273.0,253375.0,520180.0,TX-02,0.21899999999999997,0.128,0.085,0.281,0.141,0.109,https://crenshaw.house.gov,RepDanCrenshaw
137,4102,831343.0,Republican,Cliff Bentz,0.4544,56358.0,752017.0,5956.0,15829.0,10435.0,1882.0,15377.0,29847.0,118199.0,619186.0,OR-02,0.11699999999999999,0.16699999999999998,0.094,0.28600000000000003,0.168,0.138,https://bentz.house.gov,RepBentz
138,0502,765124.0,Republican,J. Hill,0.4911,50381.0,540548.0,174846.0,4030.0,13008.0,868.0,12113.0,19711.0,40484.0,570220.0,AR-02,0.11,0.192,0.102,0.319,0.198,0.135,https://hill.house.gov,RepFrenchHill
139,2204,747314.0,Republican,Mike Johnson,0.4897,39485.0,448036.0,257496.0,5155.0,7916.0,538.0,11046.0,17127.0,29762.0,559310.0,LA-04,0.134,0.223,0.131,0.37200000000000005,0.23,0.161,https://mikejohnson.house.gov,RepMikeJohnson
140,4808,871420.0,Republican,Kevin Brady,0.4862,71748.0,726274.0,71309.0,2727.0,27241.0,367.0,22294.0,21208.0,208341.0,584039.0,TX-08,0.183,0.158,0.1,0.331,0.165,0.12,https://kevinbrady.house.gov,RepKevinBrady
141,4835,818369.0,Democrat,Lloyd Doggett,0.4545,49904.0,604156.0,70848.0,7018.0,14993.0,157.0,96876.0,24321.0,505374.0,532967.0,TX-35,0.317,0.165,0.11900000000000001,0.336,0.23800000000000002,0.14400000000000002,https://doggett.house.gov,RepLloydDoggett
142,3103,602579.0,Republican,Adrian Smith,0.4372,52101.0,547943.0,8087.0,6485.0,4289.0,661.0,21170.0,13944.0,72194.0,439543.0,NE-03,0.139,0.154,0.105,0.353,0.161,0.105,https://adriansmith.house.gov,RepAdrianSmith
143,5303,743322.0,Republican,Jaime Herrera Beutler,0.4296,67621.0,638152.0,9261.0,8275.0,23483.0,5570.0,17874.0,40707.0,73378.0,544994.0,WA-03,0.09,0.155,0.09300000000000001,0.332,0.16,0.125,https://jhb.house.gov,HerreraBeutler
144,1215,808723.0,Republican,C. Scott Franklin,0.4345,56096.0,598144.0,127840.0,3034.0,24983.0,379.0,27821.0,26522.0,185313.0,578715.0,FL-15,0.21100000000000002,0.18600000000000003,0.10300000000000001,0.309,0.19,0.141,https://franklin.house.gov,RepFranklin
145,1225,775326.0,Republican,Mario Diaz-Balart,0.4538,53826.0,697177.0,36179.0,1050.0,8252.0,0.0,22569.0,10099.0,585299.0,453055.0,FL-25,0.36,0.16699999999999998,0.139,0.306,0.26,0.14,https://mariodiazbalart.house.gov,MarioDB
146,4709,712723.0,Democrat,Steve Cohen,0.4963,38077.0,188242.0,479340.0,1117.0,12314.0,74.0,20336.0,11300.0,49961.0,507231.0,TN-09,0.223,0.231,0.139,0.377,0.245,0.158,https://cohen.house.gov,RepCohen
147,3202,729771.0,Republican,Mark E. Amodei,0.4427,64888.0,578423.0,14156.0,17657.0,29443.0,3918.0,60273.0,25901.0,168405.0,531489.0,NV-02,0.138,0.16899999999999998,0.083,0.24600000000000002,0.16899999999999998,0.13,https://amodei.house.gov,MarkAmodeiNV2
148,3623,693764.0,Republican,Tom Reed,0.4540,51675.0,626291.0,20315.0,4333.0,16129.0,214.0,10620.0,15862.0,28333.0,544564.0,NY-23,0.08800000000000001,0.166,0.092,0.28300000000000003,0.16399999999999998,0.131,https://reed.house.gov,RepTomReed
149,4002,747632.0,Republican,Markwayne Mullin,0.4738,42692.0,494182.0,24525.0,133425.0,4307.0,1191.0,10733.0,79269.0,40658.0,564213.0,OK-02,0.146,0.215,0.132,0.374,0.235,0.155,https://mullin.house.gov,RepMullin
150,0804,836061.0,Republican,Ken Buck,0.4392,77737.0,749846.0,13167.0,5711.0,20314.0,1339.0,16855.0,28829.0,178614.0,598599.0,CO-04,0.11900000000000001,0.136,0.07,0.25,0.129,0.11,https://buck.house.gov,RepKenBuck
151,1309,765320.0,Republican,Andrew S. Clyde,0.4505,58233.0,672568.0,46909.0,1485.0,9854.0,1947.0,15476.0,17081.0,101876.0,556967.0,GA-09,0.18100000000000002,0.16699999999999998,0.10099999999999999,0.3,0.17800000000000002,0.122,https://clyde.house.gov,
152,5600,577737.0,Republican,Liz Cheney,0.4555,61584.0,528453.0,3667.0,16185.0,5807.0,1111.0,8798.0,13716.0,57895.0,433644.0,WY-00,0.147,0.172,0.08199999999999999,0.289,0.142,0.113,https://cheney.house.gov,RepLizCheney
153,2102,769850.0,Republican,Brett Guthrie,0.4624,50792.0,685076.0,35956.0,2452.0,13122.0,2735.0,8462.0,22047.0,25454.0,577362.0,KY-02,0.08,0.21100000000000002,0.107,0.33299999999999996,0.21100000000000002,0.146,https://guthrie.house.gov,RepGuthrie
154,3412,756016.0,Democrat,Bonnie Watson Coleman,0.4715,89457.0,429129.0,133509.0,1725.0,127002.0,342.0,39776.0,24533.0,137269.0,505683.0,NJ-12,0.12,0.131,0.096,0.265,0.156,0.11599999999999999,https://watsoncoleman.house.gov,RepBonnie
